,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
2960,24,4,47541,12,14,4,14,1,4,1,0,0,25,39,0,1
2961,36,4,218729,15,10,2,1,3,4,0,0,0,30,39,1,3
2962,26,2,197430,9,13,4,10,1,4,0,0,0,50,39,0,3
2963,57,4,259010,15,10,2,14,0,4,1,0,0,84,39,0,0
2964,49,4,121124,11,9,2,10,0,4,1,0,0,50,39,0,1
2965,21,0,334593,15,10,4,0,1,4,1,0,0,40,39,0,0
2966,40,4,374764,15,10,2,4,0,4,1,0,0,45,39,1,0
2967,59,4,192845,11,9,2,6,0,4,1,0,0,40,39,1,3
2968,36,4,144524,11,9,0,7,4,2,0,0,0,40,39,0,3
2969,31,5,136402,7,12,2,12,0,4,1,0,0,40,39,0,1
2970,42,4,255847,5,4,2,1,0,4,1,0,0,40,26,0,0
2971,29,4,177955,6,5,4,9,4,4,0,0,0,24,8,0,3
2972,35,4,151835,12,14,2,10,0,4,1,99999,0,50,39,1,3
2973,18,4,65098,11,9,4,8,3,4,1,0,0,15,39,0,1
2974,27,6,328119,6,5,2,3,0,4,1,0,0,30,26,0,0
2975,55,4,125147,11,9,2,4,0,4,1,0,0,45,39,1,1
2976,52,4,62834,11,9,2,7,0,4,1,0,0,20,39,1,1
2977,51,7,230095,11,9,0,4,4,4,0,0,0,38,39,0,3
2978,41,1,348059,12,14,0,4,4,4,0,0,0,40,39,1,0
2979,34,4,425622,4,3,2,6,0,4,1,0,0,40,26,0,2
2980,25,2,336320,9,13,0,11,1,4,0,0,0,40,39,0,0
2981,28,4,225809,15,10,4,8,1,4,1,0,0,40,39,0,3
2982,80,4,216073,4,3,2,8,0,4,1,0,0,32,39,0,3
2983,27,4,267912,4,3,2,8,0,4,1,0,0,52,26,0,0
2984,28,4,108706,11,9,2,13,5,4,0,0,0,40,39,1,1
2985,43,4,575172,8,11,2,14,0,4,1,3103,0,32,39,1,2
2986,18,4,311489,15,10,4,1,3,4,0,0,0,26,39,0,0
2987,46,4,189123,7,12,2,13,0,4,1,7298,0,40,39,1,3
2988,42,4,95998,9,13,0,4,1,4,1,0,0,45,39,0,1
2989,50,5,177487,11,9,2,12,5,4,0,0,0,30,39,0,3
2990,30,4,213002,15,10,2,13,0,2,1,0,0,14,39,0,3
2991,55,4,272723,5,4,2,8,0,2,1,0,0,40,39,0,0
2992,58,4,84231,0,6,2,14,0,4,1,0,0,50,39,1,1
2993,41,4,475322,15,10,4,1,1,4,1,0,1617,35,39,0,2
2994,25,4,120268,11,9,4,12,3,4,1,0,1741,40,39,0,1
2995,22,0,60331,15,10,2,0,0,4,1,0,0,10,39,0,1
2996,59,4,172618,15,10,0,12,1,4,1,0,0,56,39,0,3
2997,36,7,173273,12,14,4,10,1,2,0,0,0,40,39,0,3
2998,25,4,52921,7,12,2,12,0,4,1,0,0,45,39,0,1
2999,19,4,210364,1,7,4,8,3,4,1,0,0,20,39,0,3
3000,34,4,87310,11,9,4,6,3,4,1,2174,0,40,39,0,1
3001,51,4,332489,7,12,2,4,0,4,1,0,0,55,11,1,0
3002,31,4,100333,1,7,4,7,1,4,0,0,0,36,39,0,1
3003,21,4,216867,15,10,4,6,3,4,1,0,0,40,39,0,3
3004,36,0,177974,1,7,2,0,0,4,1,0,0,40,39,0,3
3005,51,4,292110,11,9,4,1,1,4,0,0,0,35,39,0,0
3006,39,1,219137,7,12,4,1,4,4,0,0,0,40,39,0,3
3007,34,4,159589,11,9,2,7,0,4,1,0,2051,40,39,0,3
3008,38,4,186815,11,9,2,12,0,4,1,0,0,43,39,0,3
3009,21,4,22149,11,9,4,8,3,0,1,0,0,30,39,0,1
3010,22,4,228724,8,11,4,6,1,4,1,0,0,40,39,0,3
3011,29,7,187392,11,9,4,1,1,4,0,0,0,40,39,0,3
3012,25,4,105930,11,9,4,8,3,4,0,0,0,40,39,0,1
3013,53,7,182907,11,9,2,8,0,4,1,0,0,40,39,0,3
3014,68,4,322025,11,9,2,14,0,2,1,0,0,5,39,0,0
3015,21,4,263886,15,10,4,1,1,2,0,0,0,20,39,0,0
3016,34,2,362775,0,6,2,8,5,0,0,0,0,30,39,0,0
3017,53,4,96062,8,11,2,3,0,4,1,0,0,40,39,1,1
3018,59,0,191665,15,10,6,0,1,4,0,0,2205,40,39,0,3
3019,32,6,159322,15,10,4,3,3,4,1,0,1980,80,39,0,3
3020,33,2,163867,11,9,4,8,3,4,1,0,0,8,39,0,3
3021,34,6,136204,9,13,2,10,0,4,1,0,1902,32,39,1,1
3022,61,4,160431,11,9,6,8,4,4,0,0,0,40,39,0,3
3023,46,4,163324,11,9,2,8,5,4,0,0,0,40,39,0,3
3024,32,0,161309,14,15,2,0,5,4,0,15024,0,50,39,1,3
3025,26,4,208881,9,13,4,12,1,4,1,0,0,42,39,0,3
3026,37,6,183127,11,9,0,12,3,4,0,0,0,40,39,0,3
3027,41,4,192225,9,13,2,4,0,4,1,0,0,40,39,1,3
3028,59,2,222081,9,13,4,10,2,2,0,0,0,35,39,0,3
3029,28,4,183627,15,10,2,12,0,4,1,0,0,50,39,0,3
3030,39,4,187921,11,9,2,14,0,4,1,0,0,99,39,0,3
3031,25,4,25497,15,10,4,14,1,4,1,4101,0,40,39,0,1
3032,45,4,353824,15,10,2,6,0,4,1,0,0,40,39,1,0
3033,30,4,250804,11,9,2,3,0,4,1,0,0,40,39,1,0
3034,61,4,385583,15,10,0,3,1,4,1,0,0,40,39,0,0
3035,52,4,84788,0,6,4,7,1,4,1,0,0,40,39,0,1
3036,54,4,127704,5,4,5,3,1,4,1,0,0,40,39,0,1
3037,54,0,99208,13,1,2,0,0,4,1,0,0,16,39,0,1
3038,45,4,347993,5,4,2,3,0,4,1,0,0,44,26,0,0
3039,48,4,175958,9,13,0,10,1,4,1,0,0,30,39,0,3
3040,36,6,278553,14,15,2,10,0,2,1,15024,0,75,39,1,0
3041,49,4,186009,15,10,0,8,4,4,0,0,0,43,39,0,3
3042,31,4,55104,11,9,0,1,1,4,0,0,0,25,39,0,1
3043,65,2,179411,11,9,6,13,4,4,0,0,0,35,39,0,3
3044,56,4,68452,11,9,5,7,4,2,0,0,0,40,39,0,1
3045,38,2,202027,9,13,2,4,0,4,1,0,0,40,39,1,3
3046,70,4,113401,0,6,6,12,1,4,0,0,0,40,39,0,1
3047,37,4,186934,9,13,2,10,2,4,1,0,0,40,39,1,3
3048,43,1,190020,14,15,2,4,0,4,1,0,0,60,39,0,3
3049,28,4,198493,7,12,4,3,1,4,1,0,0,40,39,0,3
3050,42,4,256448,15,10,4,8,1,4,1,0,0,15,39,0,0
3051,30,4,622192,15,10,2,8,5,4,0,0,0,6,39,0,2
3052,77,4,133728,5,4,2,3,0,4,1,0,0,40,39,0,1
3053,33,4,181824,11,9,2,12,5,4,0,0,0,20,39,0,3
3054,17,4,286422,0,6,4,6,3,4,1,0,0,25,39,0,0
3055,59,4,378585,9,13,2,10,0,4,1,0,0,44,39,1,0
3056,44,4,121012,9,13,2,4,0,4,1,5013,0,45,39,0,1
3057,33,4,164864,9,13,0,10,4,4,0,0,323,40,39,0,3
3058,17,4,74706,1,7,4,9,3,4,1,0,0,20,39,0,1
3059,22,4,185582,15,10,4,12,1,4,1,0,0,25,39,1,3
3060,43,4,132633,15,10,2,6,5,4,0,0,0,40,0,0,1
3061,42,1,230438,15,10,2,1,0,4,1,0,1887,40,39,1,3
3062,26,4,175540,11,9,2,3,0,4,1,0,0,40,39,0,3
3063,47,2,115304,12,14,0,10,1,4,0,0,0,40,39,0,1
3064,28,4,340269,11,9,2,3,0,4,1,3137,0,45,39,0,0
3065,33,4,171889,2,8,4,12,3,4,0,0,0,35,39,0,3
3066,52,4,94873,11,9,6,8,4,4,1,0,0,19,39,0,1
3067,34,0,144194,8,11,2,0,0,4,1,0,0,35,39,0,3
3068,44,4,141131,2,8,0,7,4,1,0,0,0,40,35,0,3
3069,25,4,192735,11,9,5,1,1,4,0,0,0,70,39,0,3
3070,33,6,238186,15,10,4,5,3,4,1,0,0,98,39,0,3
3071,23,4,305609,7,12,4,10,1,4,0,0,0,52,39,0,0
3072,29,4,312845,11,9,0,8,4,4,0,0,0,30,39,0,0
3073,21,4,33884,15,10,4,1,1,4,0,0,0,40,39,0,1
3074,23,0,264874,8,11,4,0,2,4,0,0,0,40,0,0,0
3075,31,7,268832,11,9,4,1,1,2,0,0,0,37,39,0,0
3076,42,4,99651,7,12,2,3,0,4,1,0,0,55,39,0,1
3077,39,4,257597,7,12,2,13,0,4,1,0,0,42,39,0,0
3078,54,5,195904,8,11,2,3,0,4,1,0,0,40,39,0,3
3079,17,4,266497,6,5,4,6,2,4,1,0,0,40,26,0,0
3080,63,4,287972,9,13,6,8,2,2,0,0,0,20,39,0,0
3081,46,4,200569,11,9,2,12,5,4,0,0,0,40,39,0,3
3082,62,2,117292,12,14,4,10,1,4,0,8614,0,45,39,1,1
3083,64,0,223075,9,13,0,0,1,4,0,0,0,8,39,0,3
3084,54,4,175339,11,9,2,12,0,4,1,0,0,50,39,0,3
3085,22,5,333197,11,9,4,4,3,4,1,0,2205,45,39,0,0
3086,61,4,53707,5,4,2,14,0,4,1,0,0,50,39,0,1
3087,73,4,39212,11,9,6,8,1,4,0,0,0,20,39,0,1
3088,52,4,228500,11,9,2,3,0,4,1,0,0,40,39,0,3
3089,24,4,234663,11,9,4,6,3,4,1,0,0,60,39,0,3
3090,52,0,88073,9,13,0,0,1,4,0,0,0,40,39,0,1
3091,35,4,420040,11,9,0,1,1,4,1,0,0,40,39,0,2
3092,41,4,126517,15,10,5,12,4,2,0,0,0,20,39,0,1
3093,31,4,238002,9,13,2,14,0,4,1,0,0,55,26,0,3
3094,53,7,21412,15,10,2,8,0,4,1,0,0,40,39,0,1
3095,25,4,147804,11,9,2,14,0,4,1,0,0,60,39,0,3
3096,19,4,222445,15,10,4,1,3,4,0,0,0,10,39,0,3
3097,36,4,126675,9,13,2,10,0,4,1,0,0,45,39,1,1
3098,42,4,301080,11,9,0,1,4,4,0,0,0,40,39,0,0
3099,45,4,382532,10,16,2,10,0,4,1,0,0,50,39,1,0
3100,33,4,232356,1,7,2,3,0,4,1,0,0,45,39,1,3
3101,26,4,167350,15,10,2,7,0,4,1,3137,0,50,39,0,3
3102,28,0,375703,11,9,0,0,2,2,0,0,1721,40,39,0,0
3103,33,4,252708,2,8,4,12,2,4,0,0,0,40,26,0,0
3104,33,4,186824,1,7,2,3,0,4,1,0,0,40,39,0,3
3105,36,4,176101,15,10,2,6,0,4,1,0,0,40,39,0,3
3106,21,4,175121,15,10,4,5,3,4,1,0,0,40,39,0,3
3107,17,4,355850,1,7,4,14,3,4,1,0,1602,15,39,0,0
3108,45,4,180931,8,11,2,3,0,4,1,0,0,35,39,0,3
3109,45,7,30219,15,10,2,11,0,4,1,0,0,40,39,1,1
3110,41,1,350387,12,14,2,3,0,4,1,0,0,60,19,1,0
3111,24,4,194247,9,13,4,12,1,4,1,0,0,40,39,0,3
3112,57,4,137653,11,9,2,1,5,4,0,0,0,40,39,0,3
3113,48,4,131762,11,9,4,8,1,4,0,0,0,30,39,0,1
3114,31,6,283587,11,9,2,4,0,4,1,0,0,50,39,1,0
3115,33,5,218164,15,10,2,3,0,4,1,7298,0,55,39,1,3
3116,41,4,287581,9,13,2,4,0,4,1,7688,0,45,39,1,0
3117,41,4,281725,4,3,0,7,1,4,0,0,0,40,26,0,0
3118,63,4,50120,11,9,2,12,0,4,1,0,1573,25,39,0,1
3119,39,4,156667,11,9,4,8,1,4,1,0,0,18,39,0,3
3120,28,4,566066,15,10,4,1,1,2,0,0,0,45,39,0,2
3121,42,4,121352,9,13,2,10,0,4,1,0,0,80,0,1,1
3122,18,4,260977,2,8,4,12,3,4,0,0,0,20,39,0,0
3123,22,4,90860,15,10,4,1,3,1,0,0,0,40,39,0,1
3124,42,4,218302,11,9,2,12,0,4,1,0,0,55,39,0,3
3125,47,4,170142,11,9,2,7,0,4,1,0,0,50,39,0,3
3126,33,2,171889,11,9,0,14,4,4,0,0,0,43,39,0,3
3127,34,4,193172,11,9,4,12,3,4,0,0,0,35,39,0,3
3128,18,4,164134,11,9,4,13,3,4,0,0,0,10,39,0,3
3129,66,4,204283,5,4,2,14,0,2,1,0,0,40,39,0,3
3130,51,0,81169,11,9,5,0,4,4,0,0,0,38,39,0,1
3131,39,4,92143,8,11,2,4,5,4,0,7688,0,55,39,1,1
3132,35,4,181099,0,6,2,3,0,4,1,0,0,40,39,0,3
3133,56,7,102791,11,9,0,1,3,4,0,0,0,35,39,0,1
3134,46,2,364548,12,14,2,10,0,4,1,0,1977,42,39,1,0
3135,21,5,153516,15,10,4,3,3,4,1,0,0,40,39,0,3
3136,58,6,189528,11,9,2,12,0,4,1,0,0,84,39,0,3
3137,66,2,154171,15,10,6,7,1,4,1,0,0,20,39,0,3
3138,25,4,90752,9,13,4,12,3,4,0,0,0,30,39,0,1
3139,57,4,278763,8,11,3,4,1,4,0,0,0,47,39,0,0
3140,28,4,253581,15,10,4,1,1,4,0,0,0,40,39,0,0
3141,38,4,59660,8,11,2,13,0,4,1,0,0,50,39,1,1
3142,57,6,170988,11,9,2,14,0,4,1,0,0,55,39,0,3
3143,18,0,160984,1,7,4,0,3,4,0,0,0,6,39,0,3
3144,24,4,493732,3,2,4,5,3,4,0,0,0,40,26,0,2
3145,36,4,325802,11,9,5,12,1,4,0,0,0,40,39,0,0
3146,42,4,196344,15,10,2,5,0,4,1,0,0,40,13,0,3
3147,32,7,316589,12,14,2,4,0,4,1,0,0,40,39,1,0
3148,35,5,365739,11,9,2,3,0,4,1,0,0,50,39,0,0
3149,40,4,309990,15,10,5,8,4,4,0,0,0,40,39,0,0
3150,26,4,241852,2,8,4,3,4,4,1,0,0,40,39,0,3
3151,41,4,184105,11,9,2,4,0,4,1,0,0,55,39,1,3
3152,50,4,134680,11,9,4,8,1,4,1,0,0,40,39,0,1
3153,20,4,274545,15,10,4,1,3,4,0,0,0,10,39,0,0
3154,36,4,207853,9,13,2,12,0,4,1,15024,0,65,39,1,3
3155,25,4,284061,15,10,4,13,1,4,1,0,0,45,39,0,0
3156,62,4,186446,15,10,0,13,4,4,0,0,0,43,39,0,3
3157,22,4,255575,11,9,4,8,1,4,0,0,0,35,39,0,0
3158,52,1,302661,7,12,6,4,4,4,1,13550,0,40,39,1,0
3159,52,4,148509,0,6,3,10,2,1,1,0,0,45,0,0,3
3160,48,4,211239,12,14,2,4,0,4,1,0,2415,60,39,1,3
3161,70,4,50468,11,9,0,6,1,4,1,0,3175,15,39,0,1
3162,41,4,316820,9,13,0,12,1,4,1,0,0,40,39,1,0
3163,21,4,145964,15,10,2,3,0,4,1,7298,0,60,39,1,3
3164,39,4,185084,15,10,2,7,0,4,1,0,0,55,39,0,3
3165,29,4,183111,8,11,4,14,3,4,1,0,0,60,39,0,3
3166,28,4,63042,11,9,4,1,3,4,1,0,0,35,39,0,1
3167,31,4,339738,11,9,2,14,2,2,1,0,0,40,39,0,0
3168,23,4,273049,5,4,2,5,0,4,1,0,0,20,39,0,0
3169,54,7,239256,15,10,2,1,0,4,1,0,0,40,39,0,3
3170,73,6,110102,11,9,6,5,1,4,1,0,1668,77,39,0,1
3171,29,7,165764,9,13,2,10,5,2,0,0,0,35,39,0,3
3172,22,4,152744,15,10,4,1,1,1,0,0,0,10,39,0,3
3173,57,2,212303,12,14,2,4,0,4,1,0,0,40,39,1,3
3174,41,6,118544,11,9,2,3,0,4,1,0,0,32,39,0,1
3175,39,4,269548,3,2,2,6,0,4,1,0,0,70,26,0,0
3176,25,7,319303,15,10,0,8,4,4,1,0,2472,40,39,1,0
3177,74,8,216001,5,4,2,5,0,4,1,0,0,20,39,0,3
3178,45,4,205816,11,9,2,8,5,4,0,0,0,40,39,1,3
3179,18,4,427437,11,9,4,12,3,2,0,0,0,40,39,0,2
3180,24,4,198259,9,13,4,4,3,4,0,0,0,40,39,0,3
3181,45,4,54314,6,5,4,8,1,4,1,0,0,20,39,0,1
3182,32,4,195744,11,9,4,3,1,4,1,0,0,40,39,0,3
3183,53,2,294547,15,10,0,11,1,4,1,0,0,48,39,0,0
3184,50,4,77521,1,7,4,9,4,4,0,0,0,40,39,0,1
3185,35,4,288158,11,9,2,3,0,4,1,0,0,40,39,0,0
3186,24,4,125010,9,13,4,1,3,4,0,0,0,45,39,0,1
3187,32,4,80945,11,9,2,7,0,4,1,0,0,40,27,1,1
3188,21,4,33016,0,6,4,7,3,4,1,0,0,25,39,0,1
3189,42,4,388725,12,14,0,12,1,4,1,0,0,50,39,1,0
3190,37,2,347136,15,10,0,1,1,4,0,0,0,44,39,0,0
3191,53,5,158294,8,11,2,5,0,4,1,99999,0,75,39,1,3
3192,34,4,362787,0,6,3,8,4,2,0,0,0,30,39,0,0
3193,29,4,39388,11,9,0,12,1,4,1,0,0,40,39,0,1
3194,55,4,322691,12,14,6,4,3,4,1,0,0,62,39,1,0
3195,29,4,31659,15,10,4,3,1,4,1,2202,0,45,39,0,1
3196,70,4,176940,15,10,4,1,1,4,0,0,0,16,39,0,3
3197,26,2,189027,11,9,2,14,0,4,1,0,0,40,39,0,3
3198,51,4,98719,11,9,0,6,4,4,1,0,0,40,39,0,1
3199,58,4,172238,11,9,6,4,4,4,0,0,0,50,39,0,3
3200,23,0,170456,15,10,4,0,3,4,1,0,0,5,39,0,3
3201,27,4,129009,9,13,4,4,1,4,0,0,0,55,39,0,1
3202,17,4,247580,2,8,4,6,3,4,1,0,0,18,39,0,3
3203,29,4,204516,9,13,0,10,1,4,1,0,0,52,39,0,3
3204,26,4,192652,9,13,4,4,1,4,1,0,0,20,39,0,3
3205,31,4,336543,11,9,2,4,0,1,1,0,0,45,39,1,0
3206,29,0,143938,11,9,5,0,4,2,0,0,0,40,39,0,3
3207,22,4,272591,0,6,4,7,1,4,1,0,0,30,39,0,0
3208,28,2,312372,11,9,4,6,2,2,1,0,0,40,39,0,0
3209,28,2,172270,15,10,0,1,4,4,0,0,0,45,39,0,3
3210,20,4,342414,15,10,4,14,3,4,1,0,0,24,39,0,0
3211,58,4,123886,11,9,4,12,2,2,0,0,0,40,39,0,1
3212,23,4,398130,11,9,0,12,1,4,1,0,0,96,39,0,2
3213,34,4,142989,9,13,2,10,0,4,1,0,0,40,39,0,3
3214,32,4,331539,11,9,4,3,1,3,1,0,0,40,39,0,0
3215,19,4,225156,6,5,2,3,0,4,1,0,0,45,39,0,3
3216,18,0,311863,11,9,4,0,3,4,1,0,0,40,39,0,0
3217,35,2,170682,1,7,2,10,5,2,0,0,0,32,39,0,3
3218,21,4,96178,11,9,4,8,3,4,0,0,0,40,39,0,1
3219,20,0,37932,15,10,4,0,3,4,1,0,0,30,39,0,1
3220,49,4,198126,5,4,4,5,1,4,1,0,0,40,39,0,3
3221,34,4,344275,12,14,4,10,1,4,1,0,0,60,0,1,0
3222,37,4,112497,9,13,2,12,0,4,1,0,0,60,39,0,1
3223,36,4,178487,11,9,4,14,1,4,1,0,1669,40,39,0,3
3224,44,4,55395,8,11,2,11,0,4,1,0,0,40,39,0,1
3225,39,2,131239,12,14,2,10,0,4,1,0,0,40,39,0,1
3226,36,6,104772,9,13,2,10,0,4,1,3908,0,40,39,0,1
3227,53,4,427320,9,13,0,8,1,2,1,3325,0,40,39,0,2
3228,34,0,73296,1,7,4,0,1,2,0,0,0,40,39,0,1
3229,24,4,216853,11,9,2,4,0,4,1,0,0,37,39,0,3
3230,40,4,259757,15,10,2,12,0,4,1,0,0,50,39,0,0
3231,47,4,200734,11,9,5,9,1,2,0,0,0,50,27,0,3
3232,19,0,87515,11,9,4,0,3,4,1,0,0,44,11,0,1
3233,18,4,161245,1,7,4,8,3,4,1,0,0,8,39,0,3
3234,32,4,262024,11,9,4,8,3,2,1,0,0,38,39,0,0
3235,21,4,287681,11,9,4,7,3,4,1,0,0,40,26,0,0
3236,27,4,303601,2,8,2,5,0,4,1,0,0,40,39,0,0
3237,58,0,365410,15,10,5,0,2,4,0,0,0,99,39,0,0
3238,29,6,394356,11,9,2,5,0,4,1,0,0,40,39,0,0
3239,34,4,263150,15,10,2,4,5,4,0,0,0,45,39,1,0
3240,45,7,86618,12,14,4,4,1,4,0,0,0,50,39,1,1
3241,43,4,120277,9,13,4,10,3,4,1,0,0,45,39,0,1
3242,63,1,90393,15,10,2,1,0,4,1,0,0,48,39,0,1
3243,26,5,79078,11,9,4,5,1,4,1,0,0,50,39,0,1
3244,42,7,197344,11,9,2,7,0,4,1,0,0,40,39,0,3
3245,21,4,120998,15,10,4,10,1,4,1,0,0,20,39,0,1
3246,36,4,37522,9,13,2,12,0,4,1,15024,0,50,39,1,1
3247,44,4,96321,15,10,2,10,0,4,1,0,0,40,39,1,1
3248,18,4,217302,11,9,4,8,1,4,1,0,0,30,39,0,3
3249,69,4,137109,0,6,0,8,1,4,0,0,0,16,39,0,1
3250,40,4,227823,7,12,0,1,3,4,0,0,0,70,39,0,3
3251,37,4,22149,11,9,4,8,3,0,1,0,0,18,39,0,1
3252,39,4,176900,11,9,2,14,0,4,1,0,0,60,39,1,3
3253,57,4,154368,9,13,2,4,0,4,1,0,0,50,39,1,3
3254,28,4,183445,11,9,5,9,3,4,0,0,0,40,13,0,3
3255,23,4,193537,11,9,4,1,3,2,1,0,0,20,39,0,3
3256,20,4,313873,11,9,4,14,3,4,1,0,0,30,39,0,0
3257,46,4,34186,11,9,2,6,0,4,1,0,0,40,39,0,1
3258,44,7,271807,12,14,0,10,1,4,1,0,0,16,39,0,0
3259,67,0,46449,9,13,2,0,0,4,1,0,0,10,39,0,1
3260,31,4,128065,11,9,2,12,0,4,1,0,0,50,39,0,1
3261,24,4,176486,9,13,4,8,1,4,0,0,0,40,39,0,3
3262,54,4,191072,9,13,0,6,1,4,1,0,0,35,39,0,3
3263,28,4,34452,8,11,2,3,0,4,1,0,0,50,39,0,1
3264,30,7,123253,9,13,2,10,0,4,1,0,0,45,39,0,1
3265,42,4,113461,11,9,0,7,1,4,1,0,0,40,39,0,1
3266,17,4,116267,2,8,4,3,3,4,1,0,0,15,4,0,1
3267,32,4,30433,9,13,4,13,2,4,0,0,0,72,39,0,1
3268,25,4,198512,9,13,4,4,1,4,0,0,0,40,39,0,3
3269,49,5,131826,14,15,6,10,4,4,1,99999,0,50,39,1,1
3270,35,4,129764,11,9,2,14,0,4,1,0,0,45,39,0,1
3271,32,4,49398,9,13,5,10,1,4,1,10520,0,40,39,1,1
3272,17,2,292285,1,7,4,10,3,4,0,0,0,25,39,0,0
3273,61,1,91726,12,14,2,13,5,4,0,0,0,40,39,1,1
3274,56,4,178282,11,9,6,3,4,4,1,0,0,40,39,0,3
3275,50,4,227458,11,9,4,4,4,4,1,0,0,51,39,0,3
3276,32,4,183470,8,11,2,3,0,0,1,0,0,42,39,0,3
3277,41,4,275446,15,10,5,7,1,2,1,0,0,40,39,0,0
3278,41,4,328013,12,14,4,10,1,2,1,0,0,65,39,0,0
3279,19,4,382688,0,6,4,6,1,4,1,0,0,20,39,0,0
3280,18,4,122988,11,9,4,6,3,4,1,0,0,20,39,0,1
3281,25,4,175537,9,13,4,1,3,2,0,0,0,40,39,0,3
3282,21,4,256278,11,9,4,8,2,3,0,0,0,35,8,0,0
3283,34,4,161153,9,13,2,10,0,4,1,0,0,40,39,1,3
3284,31,4,48189,6,5,2,5,0,4,1,0,0,65,39,0,1
3285,36,4,186531,11,9,2,3,0,4,1,0,0,60,39,0,3
3286,19,4,96866,15,10,4,8,2,4,0,0,0,30,39,0,1
3287,35,4,117555,7,12,2,7,0,4,1,0,0,45,39,0,1
3288,18,0,98549,11,9,4,0,3,4,0,0,1602,35,39,0,1
3289,39,4,101782,11,9,0,12,1,4,0,0,0,40,39,0,1
3290,30,4,234753,8,11,2,4,5,4,0,0,0,34,39,1,3
3291,59,4,59469,9,13,2,3,0,4,1,0,0,50,39,1,1
3292,28,4,614113,15,10,5,1,4,2,0,0,0,30,39,0,2
3293,47,4,203505,10,16,4,10,3,4,0,0,0,23,39,0,3
3294,27,4,128365,9,13,4,10,3,4,1,0,0,40,39,0,1
3295,56,4,36990,11,9,2,3,0,2,1,0,0,52,39,1,1
3296,18,4,303240,11,9,4,12,3,4,0,0,0,20,39,0,0
3297,76,0,217043,0,6,2,0,0,4,1,0,0,15,39,0,3
3298,56,4,176079,11,9,2,1,5,4,0,15024,0,24,39,1,3
3299,40,5,266047,9,13,4,4,1,4,1,0,0,65,39,1,0
3300,39,5,285890,15,10,2,10,0,2,1,0,0,40,14,1,0
3301,24,4,70261,11,9,4,8,3,4,1,0,0,40,39,0,1
3302,23,4,214236,11,9,4,1,1,4,0,0,0,40,39,0,3
3303,36,6,143385,11,9,2,5,0,4,1,0,0,60,39,0,3
3304,55,4,150507,15,10,2,1,0,4,1,0,0,40,39,0,3
3305,23,4,292264,15,10,2,12,0,4,1,0,0,40,39,0,0
3306,39,5,110861,9,13,2,12,0,4,1,0,0,50,39,1,1
3307,32,4,225064,11,9,0,3,3,4,1,0,0,40,39,0,3
3308,32,4,154120,11,9,2,8,0,4,1,0,0,40,38,0,3
3309,17,4,34465,1,7,4,6,3,4,1,0,0,32,39,0,1
3310,29,4,89598,9,13,2,4,5,4,0,0,2057,35,39,0,1
3311,54,4,183668,11,9,2,6,0,4,1,0,0,40,39,0,3
3312,37,4,189382,7,12,0,1,1,4,0,0,1504,40,39,0,3
3313,67,0,165103,9,13,2,0,0,4,1,0,2174,50,39,1,3
3314,48,4,44216,12,14,4,1,1,4,0,0,0,20,39,0,1
3315,17,4,150471,0,6,4,8,3,4,0,0,0,25,39,0,3
3316,41,4,32627,11,9,0,8,1,4,1,0,0,40,39,0,1
3317,43,6,153109,7,12,0,4,4,4,0,0,0,60,39,0,3
3318,29,4,352451,11,9,4,7,4,2,0,0,0,40,39,0,0
3319,43,4,176716,9,13,2,14,0,4,1,0,0,70,39,1,3
3320,46,1,171850,11,9,0,4,1,4,1,0,0,42,39,0,3
3321,42,4,260496,11,9,4,7,3,2,0,0,0,40,39,0,0
3322,36,4,154410,9,13,2,12,0,4,1,0,1902,40,39,1,3
3323,31,6,23500,11,9,2,3,0,4,1,0,0,75,39,0,1
3324,60,4,178312,1,7,2,12,0,4,1,0,1902,70,39,1,3
3325,50,4,62593,8,11,2,5,0,1,1,0,0,40,39,1,1
3326,30,4,123291,15,10,5,7,1,4,1,0,0,40,39,0,1
3327,22,4,313817,11,9,2,14,0,4,1,0,0,50,39,0,0
3328,57,7,229270,9,13,2,4,0,3,1,0,1579,37,39,0,3
3329,43,4,212027,9,13,0,10,1,2,1,0,0,38,39,0,3
3330,58,4,259532,15,10,2,14,0,4,1,0,0,70,39,0,0
3331,26,2,213258,9,13,4,10,3,4,1,0,0,40,39,0,3
3332,26,4,316337,15,10,2,7,0,0,1,0,0,40,39,0,0
3333,38,4,179123,15,10,4,4,1,4,0,0,0,50,39,1,3
3334,26,4,191765,9,13,4,10,1,4,1,0,0,40,34,0,3
3335,59,5,188877,11,9,2,12,0,4,1,0,0,50,39,1,3
3336,41,4,55395,15,10,3,8,4,4,1,0,0,40,39,0,1
3337,21,4,161051,15,10,4,13,3,2,0,0,0,4,39,0,3
3338,30,4,241844,11,9,5,6,3,2,1,0,0,40,39,0,3
3339,36,4,232142,15,10,2,6,0,4,1,0,0,80,39,0,3
3340,43,4,311534,15,10,2,3,0,4,1,0,0,44,39,1,0
3341,68,6,128986,5,4,2,5,0,4,1,0,0,30,39,0,1
3342,18,4,67019,11,9,4,8,1,4,0,0,0,30,39,0,1
3343,23,4,208826,9,13,4,4,4,4,0,0,0,30,39,0,3
3344,43,4,256813,12,14,2,10,0,4,1,0,1902,40,39,1,0
